Store,Date, Weekly_Sales ,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
26,06/08/2010," $1,125,329.77 ",0,62.9,2.792,132.6142,8.445
26,13/08/2010," $1,011,938.29 ",0,61.6,2.810,132.6300,8.445
26,20/08/2010," $1,007,385.36 ",0,62.7,2.796,132.6616,8.445
26,27/08/2010," $977,322.52 ",0,57.2,2.770,132.6932,8.445
26,03/09/2010," $1,037,549.71 ",0,66.9,2.735,132.7248,8.445
26,10/09/2010," $1,042,226.30 ",1,54.8,2.717,132.7565,8.445
26,17/09/2010," $923,473.70 ",0,50.1,2.716,132.7671,8.445
26,24/09/2010," $868,636.30 ",0,52.5,2.718,132.7619,8.445
26,01/10/2010," $923,221.52 ",0,57.8,2.717,132.7568,8.149
26,08/10/2010," $1,001,069.52 ",0,46.8,2.776,132.7517,8.149
26,15/10/2010," $937,956.89 ",0,39.9,2.878,132.7634,8.149
26,22/10/2010," $916,522.66 ",0,36.1,2.919,132.8171,8.149
26,29/10/2010," $895,069.88 ",0,40.3,2.938,132.8708,8.149
26,05/11/2010," $970,224.51 ",0,30.5,2.938,132.9246,8.149
26,12/11/2010," $971,193.01 ",0,37.5,2.961,132.9783,8.149
26,19/11/2010," $901,972.70 ",0,36.7,3.030,132.9172,8.149
26,26/11/2010," $1,286,833.62 ",1,28.1,3.070,132.8369,8.149
26,03/12/2010," $1,016,143.64 ",0,27.7,3.065,132.7567,8.149
26,10/12/2010," $1,149,612.04 ",0,16.6,3.132,132.6764,8.149
26,17/12/2010," $1,196,813.33 ",0,20.6,3.139,132.6805,8.149
26,24/12/2010," $1,573,982.47 ",0,21.8,3.150,132.7477,8.149
26,31/12/2010," $877,268.29 ",1,18.7,3.177,132.8150,8.149
26,07/01/2011," $938,149.21 ",0,21.1,3.193,132.8823,7.907
26,14/01/2011," $812,323.29 ",0,16.7,3.215,132.9511,7.907
26,21/01/2011," $809,833.21 ",0,13.0,3.232,133.0285,7.907
26,28/01/2011," $817,485.14 ",0,5.5,3.243,133.1060,7.907
26,04/02/2011," $911,807.02 ",0,11.2,3.240,133.1834,7.907
26,11/02/2011," $1,010,711.08 ",1,15.1,3.255,133.2609,7.907
26,18/02/2011," $981,978.02 ",0,19.6,3.263,133.3701,7.907
26,25/02/2011," $910,298.44 ",0,16.3,3.281,133.4921,7.907
26,04/03/2011," $945,643.17 ",0,14.3,3.437,133.6141,7.907
26,11/03/2011," $946,614.55 ",0,28.1,3.600,133.7361,7.907
26,18/03/2011," $887,426.12 ",0,31.8,3.634,133.8492,7.907
26,25/03/2011," $866,566.54 ",0,23.0,3.624,133.9587,7.907
26,01/04/2011," $849,231.61 ",0,23.0,3.638,134.0683,7.818
26,08/04/2011," $985,229.81 ",0,29.1,3.720,134.1778,7.818
26,15/04/2011," $863,266.12 ",0,39.5,3.823,134.2785,7.818
26,22/04/2011," $921,700.61 ",0,33.8,3.919,134.3571,7.818
26,29/04/2011," $873,450.29 ",0,47.2,3.988,134.4357,7.818
26,06/05/2011," $1,024,778.23 ",0,45.0,4.078,134.5144,7.818
26,13/05/2011," $941,008.85 ",0,48.2,4.095,134.5930,7.818
26,20/05/2011," $938,334.62 ",0,48.9,4.101,134.6804,7.818
26,27/05/2011," $996,723.58 ",0,56.7,4.034,134.7678,7.818
26,03/06/2011," $1,054,454.40 ",0,60.5,3.973,134.8552,7.818
26,10/06/2011," $1,094,058.68 ",0,59.9,3.924,134.9425,7.818
26,17/06/2011," $981,646.46 ",0,54.5,3.873,135.0837,7.818
26,24/06/2011," $997,474.93 ",0,56.9,3.851,135.2653,7.818
26,01/07/2011," $1,070,119.09 ",0,59.9,3.815,135.4468,7.767
26,08/07/2011," $1,133,807.03 ",0,63.3,3.784,135.6283,7.767
26,15/07/2011," $1,021,534.70 ",0,64.4,3.827,135.7837,7.767
26,22/07/2011," $1,017,867.80 ",0,69.5,3.882,135.8738,7.767
26,29/07/2011," $1,005,360.50 ",0,63.3,3.898,135.9639,7.767
26,05/08/2011," $1,107,552.43 ",0,63.2,3.903,136.0540,7.767
26,12/08/2011," $1,087,644.50 ",0,63.0,3.880,136.1441,7.767
26,19/08/2011," $1,021,766.75 ",0,60.6,3.820,136.1831,7.767
26,26/08/2011," $1,064,617.62 ",0,61.1,3.796,136.2136,7.767
26,02/09/2011," $1,040,143.14 ",0,59.7,3.784,136.2441,7.767
26,09/09/2011," $1,069,710.97 ",1,61.0,3.809,136.2746,7.767
26,16/09/2011," $951,569.84 ",0,55.2,3.809,136.3145,7.767
26,23/09/2011," $923,644.60 ",0,50.7,3.758,136.3670,7.767
26,30/09/2011," $959,339.51 ",0,59.4,3.684,136.4195,7.767
26,07/10/2011," $1,130,022.99 ",0,46.8,3.633,136.4720,7.598
26,14/10/2011," $987,886.08 ",0,53.9,3.583,136.5151,7.598
26,21/10/2011," $974,907.28 ",0,45.2,3.618,136.5018,7.598
26,28/10/2011," $972,256.98 ",0,35.1,3.604,136.4885,7.598
26,04/11/2011," $988,950.75 ",0,31.7,3.586,136.4751,7.598
26,11/11/2011," $1,077,640.13 ",0,40.1,3.570,136.4618,7.598
26,18/11/2011," $946,091.79 ",0,37.8,3.571,136.4667,7.598
26,25/11/2011," $1,282,320.05 ",1,31.1,3.536,136.4788,7.598
26,02/12/2011," $1,012,498.49 ",0,36.7,3.501,136.4909,7.598
26,09/12/2011," $1,148,987.46 ",0,34.2,3.470,136.5031,7.598
26,16/12/2011," $1,204,807.83 ",0,28.2,3.445,136.5335,7.598
26,23/12/2011," $1,515,175.01 ",0,22.5,3.413,136.5884,7.598
26,30/12/2011," $972,834.42 ",1,18.8,3.402,136.6433,7.598
26,06/01/2012," $971,557.62 ",0,22.9,3.439,136.6981,7.467
26,13/01/2012," $836,305.65 ",0,25.6,3.523,136.7530,7.467
26,20/01/2012," $838,751.50 ",0,15.2,3.542,136.8564,7.467
26,27/01/2012," $820,059.89 ",0,24.2,3.568,136.9598,7.467
26,03/02/2012," $939,158.25 ",0,25.2,3.633,137.0633,7.467
26,10/02/2012," $1,081,005.64 ",1,23.9,3.655,137.1667,7.467
26,17/02/2012," $965,788.76 ",0,23.9,3.703,137.2583,7.467
26,24/02/2012," $917,924.47 ",0,28.1,3.751,137.3411,7.467
26,02/03/2012," $955,641.74 ",0,22.5,3.827,137.4239,7.467
26,09/03/2012," $1,028,569.01 ",0,29.0,3.876,137.5067,7.467
26,16/03/2012," $919,503.40 ",0,35.1,3.867,137.5844,7.467
26,23/03/2012," $874,790.68 ",0,50.0,3.889,137.6553,7.467
26,30/03/2012," $922,018.43 ",0,33.3,3.921,137.7262,7.467
26,06/04/2012," $1,116,829.23 ",0,33.4,3.957,137.7971,7.489
26,13/04/2012," $889,670.29 ",0,36.9,4.025,137.8680,7.489
26,20/04/2012," $923,600.02 ",0,50.8,4.046,137.9231,7.489
26,27/04/2012," $911,969.00 ",0,43.6,4.023,137.9781,7.489
26,04/05/2012," $946,573.29 ",0,40.3,3.991,138.0332,7.489
26,11/05/2012," $1,062,548.73 ",0,47.1,3.947,138.0883,7.489
26,18/05/2012," $978,082.84 ",0,52.6,3.899,138.1066,7.489
26,25/05/2012," $1,067,310.74 ",0,58.2,3.850,138.1102,7.489
26,01/06/2012," $1,015,853.03 ",0,58.5,3.798,138.1138,7.489
26,08/06/2012," $1,106,176.83 ",0,49.4,3.746,138.1174,7.489
26,15/06/2012," $1,029,248.22 ",0,57.8,3.683,138.1295,7.489
26,22/06/2012," $1,056,282.91 ",0,63.0,3.629,138.1629,7.489
26,29/06/2012," $1,051,190.44 ",0,60.7,3.577,138.1963,7.489
26,06/07/2012," $1,180,470.80 ",0,64.9,3.538,138.2296,7.405
26,13/07/2012," $1,063,149.78 ",0,64.5,3.561,138.2630,7.405
26,20/07/2012," $1,049,625.90 ",0,66.8,3.610,138.2332,7.405
26,27/07/2012," $1,031,745.14 ",0,64.1,3.701,138.2034,7.405
26,03/08/2012," $1,090,915.09 ",0,65.6,3.698,138.1736,7.405
26,10/08/2012," $1,121,476.51 ",0,67.0,3.772,138.1438,7.405
26,17/08/2012," $1,068,292.56 ",0,65.5,3.840,138.1857,7.405
26,24/08/2012," $1,022,704.20 ",0,62.1,3.874,138.2815,7.405
26,31/08/2012," $1,053,495.51 ",0,63.7,3.884,138.3772,7.405
26,07/09/2012," $1,081,874.03 ",1,61.6,3.921,138.4729,7.405
26,14/09/2012," $986,131.94 ",0,57.7,3.988,138.5673,7.405
26,21/09/2012," $961,084.08 ",0,52.7,4.056,138.6534,7.405
26,28/09/2012," $964,726.37 ",0,50.7,4.018,138.7395,7.405
26,05/10/2012," $1,095,504.26 ",0,54.1,4.027,138.8256,7.138
26,12/10/2012," $1,044,639.69 ",0,45.2,4.029,138.9117,7.138
26,19/10/2012," $975,578.02 ",0,43.5,4.000,138.8336,7.138
26,26/10/2012," $958,619.80 ",0,47.0,3.917,138.7282,7.138
27,05/02/2010," $1,874,289.79 ",0,27.2,2.954,135.3525,8.237
27,12/02/2010," $1,745,362.72 ",1,29.8,2.940,135.4113,8.237
27,19/02/2010," $1,945,070.33 ",0,32.4,2.909,135.4658,8.237
27,26/02/2010," $1,390,934.27 ",0,36.0,2.910,135.5195,8.237
27,05/03/2010," $1,313,729.72 ",0,38.1,2.919,135.5733,8.237
27,12/03/2010," $1,925,113.12 ",0,46.0,2.938,135.6270,8.237
27,19/03/2010," $1,700,627.97 ",0,49.0,2.960,135.6682,8.237
27,26/03/2010," $1,836,714.84 ",0,52.3,2.963,135.7074,8.237
27,02/04/2010," $2,053,952.97 ",0,46.9,2.957,135.7465,8.058
27,09/04/2010," $1,955,814.13 ",0,62.6,2.992,135.7856,8.058
27,16/04/2010," $1,857,500.96 ",0,55.0,3.010,135.8273,8.058
27,23/04/2010," $1,850,205.47 ",0,53.9,3.021,135.8722,8.058
27,30/04/2010," $1,805,885.04 ",0,53.6,3.042,135.9171,8.058
27,07/05/2010," $1,939,458.84 ",0,69.0,3.095,135.9620,8.058
27,14/05/2010," $1,842,465.78 ",0,53.8,3.112,136.0104,8.058
27,21/05/2010," $1,836,595.58 ",0,63.3,3.096,136.0797,8.058
27,28/05/2010," $1,962,468.67 ",0,67.9,3.046,136.1489,8.058
27,04/06/2010," $2,073,102.59 ",0,74.3,3.006,136.2182,8.058
27,11/06/2010," $1,873,812.93 ",0,68.9,2.972,136.2874,8.058
27,18/06/2010," $1,887,182.27 ",0,70.0,2.942,136.3243,8.058
27,25/06/2010," $1,962,625.01 ",0,78.0,2.958,136.3483,8.058
27,02/07/2010," $2,024,554.10 ",0,76.3,2.958,136.3723,7.982
27,09/07/2010," $2,119,163.01 ",0,82.7,2.940,136.3963,7.982
27,16/07/2010," $1,880,691.64 ",0,78.3,2.933,136.4180,7.982
27,23/07/2010," $1,808,250.71 ",0,81.6,2.924,136.4367,7.982
27,30/07/2010," $1,816,489.53 ",0,79.8,2.932,136.4554,7.982
27,06/08/2010," $1,908,036.68 ",0,77.5,2.942,136.4741,7.982
27,13/08/2010," $1,864,436.12 ",0,77.4,2.923,136.4928,7.982
27,20/08/2010," $1,936,878.46 ",0,75.2,2.913,136.5249,7.982
27,27/08/2010," $1,870,684.21 ",0,70.3,2.885,136.5570,7.982
27,03/09/2010," $1,908,110.90 ",0,78.5,2.860,136.5891,7.982
27,10/09/2010," $1,913,494.81 ",1,70.4,2.837,136.6212,7.982
27,17/09/2010," $1,629,978.46 ",0,64.5,2.846,136.6338,7.982
27,24/09/2010," $1,597,002.71 ",0,67.1,2.837,136.6318,7.982
27,01/10/2010," $1,543,532.83 ",0,70.2,2.840,136.6298,8.021
27,08/10/2010," $1,707,662.87 ",0,57.8,2.903,136.6277,8.021
27,15/10/2010," $1,728,388.20 ",0,58.4,2.999,136.6402,8.021
27,22/10/2010," $1,693,935.29 ",0,52.8,3.049,136.6889,8.021
27,29/10/2010," $1,688,955.49 ",0,61.0,3.055,136.7375,8.021
27,05/11/2010," $1,686,010.02 ",0,45.9,3.049,136.7862,8.021
27,12/11/2010," $1,828,010.25 ",0,45.9,3.065,136.8349,8.021
27,19/11/2010," $1,704,785.74 ",0,50.8,3.138,136.7716,8.021
27,26/11/2010," $2,627,910.75 ",1,46.7,3.186,136.6896,8.021
27,03/12/2010," $1,884,343.67 ",0,41.8,3.200,136.6076,8.021
27,10/12/2010," $2,139,733.68 ",0,30.8,3.255,136.5256,8.021
27,17/12/2010," $2,350,098.36 ",0,31.6,3.301,136.5293,8.021
27,24/12/2010," $3,078,162.08 ",0,31.3,3.309,136.5973,8.021
27,31/12/2010," $1,440,963.00 ",1,29.6,3.336,136.6653,8.021
27,07/01/2011," $1,568,159.48 ",0,34.4,3.351,136.7333,7.827
27,14/01/2011," $1,532,308.62 ",0,25.7,3.367,136.8035,7.827
27,21/01/2011," $1,517,029.90 ",0,30.1,3.391,136.8871,7.827
27,28/01/2011," $1,421,111.55 ",0,23.6,3.402,136.9707,7.827
27,04/02/2011," $1,628,100.79 ",0,28.7,3.400,137.0542,7.827
27,11/02/2011," $1,636,224.77 ",1,30.5,3.416,137.1378,7.827
27,18/02/2011," $1,709,365.19 ",0,39.3,3.420,137.2512,7.827
27,25/02/2011," $1,688,935.71 ",0,33.1,3.452,137.3764,7.827
27,04/03/2011," $1,656,130.67 ",0,37.0,3.605,137.5017,7.827
27,11/03/2011," $1,613,259.77 ",0,43.6,3.752,137.6270,7.827
27,18/03/2011," $1,624,539.21 ",0,46.7,3.796,137.7399,7.827
27,25/03/2011," $1,554,651.08 ",0,40.1,3.789,137.8479,7.827
27,01/04/2011," $1,628,868.28 ",0,37.3,3.811,137.9559,7.725
27,08/04/2011," $1,689,844.18 ",0,46.9,3.895,138.0639,7.725
27,15/04/2011," $1,727,175.61 ",0,52.2,3.981,138.1647,7.725
27,22/04/2011," $1,921,655.48 ",0,50.0,4.061,138.2475,7.725
27,29/04/2011," $1,642,074.64 ",0,61.7,4.117,138.3303,7.725
27,06/05/2011," $1,757,041.96 ",0,56.5,4.192,138.4131,7.725
27,13/05/2011," $1,763,545.32 ",0,60.1,4.211,138.4959,7.725
27,20/05/2011," $1,725,268.56 ",0,60.2,4.202,138.5871,7.725
27,27/05/2011," $1,820,723.17 ",0,66.4,4.134,138.6783,7.725
27,03/06/2011," $2,053,708.01 ",0,74.2,4.069,138.7695,7.725
27,10/06/2011," $1,817,914.71 ",0,73.3,4.025,138.8606,7.725
27,17/06/2011," $1,814,740.09 ",0,67.0,3.989,139.0028,7.725
27,24/06/2011," $1,811,455.15 ",0,72.0,3.964,139.1833,7.725
27,01/07/2011," $1,949,983.93 ",0,73.8,3.916,139.3638,7.850
27,08/07/2011," $2,000,055.27 ",0,76.9,3.886,139.5442,7.850
27,15/07/2011," $1,762,155.79 ",0,77.8,3.915,139.7006,7.850
27,22/07/2011," $1,754,879.45 ",0,82.3,3.972,139.7970,7.850
27,29/07/2011," $1,744,879.06 ",0,79.4,4.004,139.8933,7.850
27,05/08/2011," $1,747,289.53 ",0,78.1,4.020,139.9896,7.850
27,12/08/2011," $1,758,437.96 ",0,76.7,3.995,140.0860,7.850
27,19/08/2011," $1,781,905.24 ",0,73.0,3.942,140.1289,7.850
27,26/08/2011," $2,034,400.78 ",0,72.9,3.906,140.1630,7.850
27,02/09/2011," $1,511,717.53 ",0,71.4,3.879,140.1970,7.850
27,09/09/2011," $1,911,470.84 ",1,70.9,3.930,140.2310,7.850
27,16/09/2011," $1,613,773.90 ",0,69.7,3.937,140.2735,7.850
27,23/09/2011," $1,606,208.68 ",0,63.6,3.899,140.3273,7.850
27,30/09/2011," $1,599,626.26 ",0,70.9,3.858,140.3810,7.850
27,07/10/2011," $1,672,339.27 ",0,56.9,3.775,140.4348,7.906
27,14/10/2011," $1,682,652.51 ",0,64.8,3.744,140.4784,7.906
27,21/10/2011," $1,689,591.44 ",0,59.6,3.757,140.4616,7.906
27,28/10/2011," $1,710,372.40 ",0,51.8,3.757,140.4448,7.906
27,04/11/2011," $1,621,109.30 ",0,44.5,3.738,140.4280,7.906
27,11/11/2011," $1,800,728.07 ",0,49.7,3.719,140.4112,7.906
27,18/11/2011," $1,723,739.44 ",0,51.4,3.717,140.4128,7.906
27,25/11/2011," $2,504,400.71 ",1,47.9,3.689,140.4218,7.906
27,02/12/2011," $1,806,924.74 ",0,50.6,3.666,140.4308,7.906
27,09/12/2011," $2,014,665.98 ",0,46.3,3.627,140.4398,7.906
27,16/12/2011," $2,205,919.86 ",0,40.7,3.611,140.4701,7.906
27,23/12/2011," $2,739,019.75 ",0,41.6,3.587,140.5288,7.906
27,30/12/2011," $1,650,604.60 ",1,37.9,3.566,140.5875,7.906
27,06/01/2012," $1,535,287.40 ",0,35.8,3.585,140.6461,8.009
27,13/01/2012," $1,492,399.13 ",0,41.3,3.666,140.7048,8.009
27,20/01/2012," $1,542,131.05 ",0,30.4,3.705,140.8086,8.009
27,27/01/2012," $1,263,534.86 ",0,37.0,3.737,140.9124,8.009
27,03/02/2012," $1,564,246.02 ",0,42.5,3.796,141.0162,8.009
27,10/02/2012," $1,651,605.35 ",1,37.9,3.826,141.1200,8.009
27,17/02/2012," $1,606,221.56 ",0,37.2,3.874,141.2140,8.009
27,24/02/2012," $1,648,602.39 ",0,41.7,3.917,141.3008,8.009
27,02/03/2012," $1,509,323.09 ",0,40.1,3.983,141.3875,8.009
27,09/03/2012," $1,607,343.41 ",0,44.3,4.021,141.4743,8.009
27,16/03/2012," $1,635,984.07 ",0,49.6,4.021,141.5548,8.009
27,23/03/2012," $1,620,839.34 ",0,57.3,4.054,141.6269,8.009
27,30/03/2012," $1,615,494.14 ",0,49.4,4.098,141.6991,8.009
27,06/04/2012," $1,899,013.34 ",0,48.7,4.143,141.7712,8.253
27,13/04/2012," $1,650,405.21 ",0,52.2,4.187,141.8434,8.253
27,20/04/2012," $1,639,999.47 ",0,62.6,4.170,141.9015,8.253
27,27/04/2012," $1,565,498.84 ",0,52.3,4.163,141.9597,8.253
27,04/05/2012," $1,669,388.45 ",0,53.7,4.124,142.0178,8.253
27,11/05/2012," $1,674,306.31 ",0,59.0,4.055,142.0759,8.253
27,18/05/2012," $1,707,158.82 ",0,65.2,4.029,142.0970,8.253
27,25/05/2012," $1,818,906.73 ",0,64.8,3.979,142.1033,8.253
27,01/06/2012," $1,900,638.60 ",0,73.4,3.915,142.1095,8.253
27,08/06/2012," $1,764,756.31 ",0,64.1,3.871,142.1158,8.253
27,15/06/2012," $1,773,500.56 ",0,69.5,3.786,142.1293,8.253
27,22/06/2012," $1,837,884.79 ",0,73.2,3.722,142.1606,8.253
27,29/06/2012," $1,842,555.32 ",0,73.9,3.667,142.1920,8.253
27,06/07/2012," $2,062,224.92 ",0,82.1,3.646,142.2234,8.239
27,13/07/2012," $1,755,889.53 ",0,79.0,3.689,142.2548,8.239
27,20/07/2012," $1,730,913.66 ",0,78.6,3.732,142.2338,8.239
27,27/07/2012," $1,625,883.71 ",0,76.0,3.820,142.2127,8.239
27,03/08/2012," $1,705,810.84 ",0,75.2,3.819,142.1916,8.239
27,10/08/2012," $1,720,537.26 ",0,78.4,3.863,142.1706,8.239
27,17/08/2012," $1,735,339.59 ",0,76.5,3.963,142.2157,8.239
27,24/08/2012," $1,780,443.36 ",0,72.9,3.997,142.3106,8.239
27,31/08/2012," $1,731,935.43 ",0,75.0,4.026,142.4054,8.239
27,07/09/2012," $1,840,955.23 ",1,76.0,4.076,142.5003,8.239
27,14/09/2012," $1,519,604.50 ",0,68.7,4.088,142.5939,8.239
27,21/09/2012," $1,557,485.75 ",0,66.1,4.203,142.6798,8.239
27,28/09/2012," $1,540,687.63 ",0,64.9,4.158,142.7658,8.239
27,05/10/2012," $1,591,816.88 ",0,64.5,4.151,142.8517,8.000
27,12/10/2012," $1,660,081.29 ",0,55.4,4.186,142.9376,8.000
27,19/10/2012," $1,620,374.24 ",0,56.5,4.153,142.8634,8.000
27,26/10/2012," $1,703,047.74 ",0,59.0,4.071,142.7624,8.000
28,05/02/2010," $1,672,352.29 ",0,49.5,2.962,126.4421,13.975
28,12/02/2010," $1,558,968.49 ",1,47.9,2.946,126.4963,13.975
28,19/02/2010," $1,491,300.42 ",0,54.8,2.915,126.5263,13.975
28,26/02/2010," $1,542,173.33 ",0,50.2,2.825,126.5523,13.975
28,05/03/2010," $1,608,435.45 ",0,53.8,2.987,126.5783,13.975
28,12/03/2010," $1,326,877.11 ",0,50.1,2.925,126.6043,13.975
28,19/03/2010," $1,279,819.43 ",0,59.6,3.054,126.6066,13.975
28,26/03/2010," $1,245,268.77 ",0,60.1,3.083,126.6051,13.975
28,02/04/2010," $1,441,559.40 ",0,59.8,3.086,126.6035,14.099
28,09/04/2010," $1,382,359.21 ",0,59.3,3.090,126.6019,14.099
28,16/04/2010," $1,268,240.66 ",0,65.0,3.109,126.5621,14.099
28,23/04/2010," $1,244,177.21 ",0,64.6,3.050,126.4713,14.099
28,30/04/2010," $1,186,971.02 ",0,67.4,3.105,126.3806,14.099
28,07/05/2010," $1,532,893.22 ",0,70.2,3.127,126.2898,14.099
28,14/05/2010," $1,245,898.73 ",0,68.4,3.145,126.2085,14.099
28,21/05/2010," $1,217,923.71 ",0,76.2,3.120,126.1844,14.099
28,28/05/2010," $1,176,588.25 ",0,67.8,3.058,126.1602,14.099
28,04/06/2010," $1,543,678.02 ",0,81.4,2.941,126.1361,14.099
28,11/06/2010," $1,348,995.17 ",0,90.8,2.949,126.1119,14.099
28,18/06/2010," $1,267,619.06 ",0,81.1,3.043,126.1140,14.099
28,25/06/2010," $1,231,025.07 ",0,87.3,3.084,126.1266,14.099
28,02/07/2010," $1,399,960.15 ",0,92.0,3.105,126.1392,14.180
28,09/07/2010," $1,340,293.87 ",0,90.4,3.100,126.1518,14.180
28,16/07/2010," $1,225,336.41 ",0,97.2,3.094,126.1498,14.180
28,23/07/2010," $1,205,884.98 ",0,99.2,3.112,126.1284,14.180
28,30/07/2010," $1,150,204.71 ",0,96.3,3.017,126.1069,14.180
28,06/08/2010," $1,523,101.38 ",0,93.0,3.123,126.0855,14.180
28,13/08/2010," $1,218,688.09 ",0,87.0,3.159,126.0640,14.180
28,20/08/2010," $1,195,897.60 ",0,92.8,3.041,126.0766,14.180
28,27/08/2010," $1,191,585.92 ",0,93.2,3.129,126.0893,14.180
28,03/09/2010," $1,523,410.71 ",0,83.1,3.087,126.1019,14.180
28,10/09/2010," $1,246,062.17 ",1,83.6,3.044,126.1146,14.180
28,17/09/2010," $1,159,812.35 ",0,82.5,3.028,126.1455,14.180
28,24/09/2010," $1,111,797.21 ",0,81.8,2.939,126.1900,14.180
28,01/10/2010," $1,203,080.41 ",0,85.2,3.001,126.2346,14.313
28,08/10/2010," $1,334,571.87 ",0,71.8,3.013,126.2792,14.313
28,15/10/2010," $1,158,062.99 ",0,75.0,2.976,126.3267,14.313
28,22/10/2010," $1,120,619.32 ",0,68.9,3.014,126.3815,14.313
28,29/10/2010," $1,231,688.48 ",0,61.1,3.016,126.4364,14.313
28,05/11/2010," $1,501,663.26 ",0,65.5,3.129,126.4913,14.313
28,12/11/2010," $1,266,460.45 ",0,57.8,3.130,126.5462,14.313
28,19/11/2010," $1,179,315.72 ",0,58.2,3.161,126.6072,14.313
28,26/11/2010," $1,937,033.50 ",1,47.7,3.162,126.6693,14.313
28,03/12/2010," $1,447,916.29 ",0,43.3,3.041,126.7313,14.313
28,10/12/2010," $1,466,164.49 ",0,50.0,3.203,126.7934,14.313
28,17/12/2010," $1,510,443.62 ",0,52.8,3.236,126.8795,14.313
28,24/12/2010," $2,026,026.39 ",0,52.0,3.236,126.9836,14.313
28,31/12/2010," $1,090,558.57 ",1,45.6,3.148,127.0877,14.313
28,07/01/2011," $1,402,902.47 ",0,37.6,3.287,127.1918,14.021
28,14/01/2011," $1,098,286.61 ",0,43.2,3.312,127.3009,14.021
28,21/01/2011," $1,079,669.11 ",0,53.5,3.223,127.4405,14.021
28,28/01/2011," $1,127,859.69 ",0,50.7,3.342,127.5800,14.021
28,04/02/2011," $1,564,897.32 ",0,45.1,3.348,127.7196,14.021
28,11/02/2011," $1,397,301.38 ",1,51.3,3.381,127.8591,14.021
28,18/02/2011," $1,514,828.82 ",0,53.4,3.430,127.9953,14.021
28,25/02/2011," $1,311,796.91 ",0,48.5,3.530,128.1300,14.021
28,04/03/2011," $1,723,736.91 ",0,51.7,3.674,128.2648,14.021
28,11/03/2011," $1,380,836.35 ",0,57.8,3.818,128.3995,14.021
28,18/03/2011," $1,286,413.71 ",0,64.2,3.692,128.5122,14.021
28,25/03/2011," $1,201,059.72 ",0,54.4,3.909,128.6161,14.021
28,01/04/2011," $1,336,838.41 ",0,63.6,3.772,128.7199,13.736
28,08/04/2011," $1,414,713.50 ",0,64.5,4.003,128.8238,13.736
28,15/04/2011," $1,240,126.07 ",0,57.6,3.868,128.9107,13.736
28,22/04/2011," $1,297,452.00 ",0,72.1,4.134,128.9553,13.736
28,29/04/2011," $1,222,367.90 ",0,68.3,4.151,128.9999,13.736
28,06/05/2011," $1,515,890.38 ",0,68.4,4.193,129.0444,13.736
28,13/05/2011," $1,253,316.30 ",0,70.9,4.202,129.0890,13.736
28,20/05/2011," $1,151,282.31 ",0,66.6,4.169,129.0757,13.736
28,27/05/2011," $1,160,043.98 ",0,76.7,4.087,129.0624,13.736
28,03/06/2011," $1,403,779.25 ",0,71.8,4.031,129.0490,13.736
28,10/06/2011," $1,339,972.83 ",0,78.7,3.981,129.0357,13.736
28,17/06/2011," $1,268,503.49 ",0,86.8,3.935,129.0432,13.736
28,24/06/2011," $1,208,809.34 ",0,89.0,3.898,129.0663,13.736
28,01/07/2011," $1,319,054.57 ",0,89.9,3.842,129.0894,13.503
28,08/07/2011," $1,459,655.85 ",0,89.9,3.705,129.1125,13.503
28,15/07/2011," $1,197,373.13 ",0,88.1,3.692,129.1338,13.503
28,22/07/2011," $1,165,870.54 ",0,91.2,3.794,129.1508,13.503
28,29/07/2011," $1,114,530.29 ",0,93.3,3.805,129.1677,13.503
28,05/08/2011," $1,523,870.89 ",0,90.6,3.803,129.1846,13.503
28,12/08/2011," $1,218,764.94 ",0,91.0,3.701,129.2016,13.503
28,19/08/2011," $1,200,019.74 ",0,91.7,3.743,129.2406,13.503
28,26/08/2011," $1,166,479.51 ",0,94.6,3.740,129.2833,13.503
28,02/09/2011," $1,468,871.49 ",0,93.7,3.798,129.3259,13.503
28,09/09/2011," $1,310,087.00 ",1,88.0,3.913,129.3686,13.503
28,16/09/2011," $1,159,212.10 ",0,76.4,3.918,129.4306,13.503
28,23/09/2011," $1,109,105.92 ",0,83.0,3.789,129.5183,13.503
28,30/09/2011," $1,120,731.76 ",0,83.3,3.877,129.6061,13.503
28,07/10/2011," $1,557,314.58 ",0,70.4,3.827,129.6938,12.890
28,14/10/2011," $1,220,984.94 ",0,67.3,3.805,129.7706,12.890
28,21/10/2011," $1,203,172.05 ",0,73.1,3.842,129.7822,12.890
28,28/10/2011," $1,242,746.06 ",0,67.4,3.727,129.7937,12.890
28,04/11/2011," $1,576,654.67 ",0,59.8,3.828,129.8052,12.890
28,11/11/2011," $1,402,654.95 ",0,48.8,3.824,129.8167,12.890
28,18/11/2011," $1,255,081.22 ",0,54.2,3.813,129.8268,12.890
28,25/11/2011," $1,929,738.27 ",1,53.3,3.622,129.8364,12.890
28,02/12/2011," $1,368,130.35 ",0,52.5,3.701,129.8460,12.890
28,09/12/2011," $1,467,024.30 ",0,42.2,3.644,129.8555,12.890
28,16/12/2011," $1,429,954.66 ",0,43.3,3.600,129.8981,12.890
28,23/12/2011," $1,796,203.51 ",0,45.4,3.541,129.9845,12.890
28,30/12/2011," $1,270,036.53 ",1,44.6,3.428,130.0710,12.890
